event_id,shipment_id,warehouse_id,event_type,event_timestamp,part_id,quantity,status
WMS-00046-1,SH-00046,W-GLA,Goods Received,2026-06-20T12:39,UT-METER-054,2,Open
WMS-00046-2,SH-00046,W-COV,Putaway Completed,2026-06-20T14:30,UT-METER-054,15,Exception
WMS-00046-3,SH-00046,W-LON,Stock Adjustment,2026-06-20T16:36,UT-METER-054,24,Open
WMS-00046-4,SH-00046,W-LON,Pick Started,2026-06-20T18:22,UT-METER-054,10,Open
WMS-00046-5,SH-00046,W-MAN,Pick Completed,2026-06-20T20:02,UT-METER-054,23,Exception
WMS-00046-6,SH-00046,W-GLA,Pack Completed,2026-06-20T22:46,UT-METER-054,19,Open
WMS-00046-7,SH-00046,W-COV,Shipment Created,2026-06-21T00:40,UT-METER-054,16,Exception
WMS-00047-0,SH-00047,W-GLA,ASN Received,2026-06-20T08:48,UT-PUMP-074,4,Completed
WMS-00047-1,SH-00047,W-MAN,Goods Received,2026-06-20T10:29,UT-PUMP-074,13,Open
WMS-00047-2,SH-00047,W-GLA,Putaway Completed,2026-06-20T12:30,UT-PUMP-074,24,Exception
WMS-00048-0,SH-00048,W-COV,ASN Received,2026-06-16T12:26,UT-VALVE-049,4,Exception
WMS-00048-1,SH-00048,W-COV,Goods Received,2026-06-16T14:43,UT-VALVE-049,15,Open
WMS-00048-2,SH-00048,W-MAN,Putaway Completed,2026-06-16T16:46,UT-VALVE-049,10,Open
WMS-00049-0,SH-00049,W-LON,ASN Received,2026-06-02T17:11,UT-BOILE-005,21,Open
WMS-00049-1,SH-00049,W-COV,Goods Received,2026-06-02T19:09,UT-BOILE-005,18,Open
WMS-00049-2,SH-00049,W-MAN,Putaway Completed,2026-06-02T21:39,UT-BOILE-005,21,Completed
WMS-00049-3,SH-00049,W-LON,Stock Adjustment,2026-06-02T23:45,UT-BOILE-005,9,Completed
WMS-00049-4,SH-00049,W-COV,Pick Started,2026-06-03T01:04,UT-BOILE-005,3,Exception
WMS-00049-5,SH-00049,W-GLA,Pick Completed,2026-06-03T03:49,UT-BOILE-005,15,Completed
WMS-00049-6,SH-00049,W-LON,Pack Completed,2026-06-03T05:09,UT-BOILE-005,21,Exception
WMS-00050-0,SH-00050,W-LON,ASN Received,2026-06-09T10:57,UT-BOILE-005,4,Exception
WMS-00050-1,SH-00050,W-GLA,Goods Received,2026-06-09T12:31,UT-BOILE-005,3,Exception
WMS-00050-2,SH-00050,W-LON,Putaway Completed,2026-06-09T14:47,UT-BOILE-005,7,Completed
WMS-00050-3,SH-00050,W-COV,Stock Adjustment,2026-06-09T16:12,UT-BOILE-005,1,Exception
WMS-00050-4,SH-00050,W-MAN,Pick Started,2026-06-09T18:31,UT-BOILE-005,13,Completed
WMS-00051-0,SH-00051,W-MAN,ASN Received,2026-06-18T15:04,UT-PIPEW-083,7,Open
WMS-00051-1,SH-00051,W-GLA,Goods Received,2026-06-18T17:51,UT-PIPEW-083,24,Exception
WMS-00051-2,SH-00051,W-LON,Putaway Completed,2026-06-18T19:20,UT-PIPEW-083,4,Exception
WMS-00051-3,SH-00051,W-MAN,Stock Adjustment,2026-06-18T21:20,UT-PIPEW-083,7,Completed
WMS-00051-4,SH-00051,W-MAN,Pick Started,2026-06-18T23:21,UT-PIPEW-083,3,Completed
WMS-00051-5,SH-00051,W-GLA,Pick Completed,2026-06-19T01:09,UT-PIPEW-083,14,Completed
WMS-00052-0,SH-00052,W-GLA,ASN Received,2026-06-15T11:22,UT-PIPEW-048,14,Completed
WMS-00052-1,SH-00052,W-MAN,Goods Received,2026-06-15T13:12,UT-PIPEW-048,4,Exception
WMS-00052-2,SH-00052,W-COV,Putaway Completed,2026-06-15T15:39,UT-PIPEW-048,12,Exception
WMS-00052-3,SH-00052,W-MAN,Stock Adjustment,2026-06-15T17:29,UT-PIPEW-048,21,Exception
WMS-00052-4,SH-00052,W-MAN,Pick Started,2026-06-15T19:17,UT-PIPEW-048,2,Completed
WMS-00052-5,SH-00052,W-COV,Pick Completed,2026-06-15T21:50,UT-PIPEW-048,5,Exception
WMS-00052-6,SH-00052,W-LON,Pack Completed,2026-06-15T23:31,UT-PIPEW-048,6,Completed
WMS-00052-7,SH-00052,W-COV,Shipment Created,2026-06-16T01:03,UT-PIPEW-048,21,Open
WMS-00053-0,SH-00053,W-LON,ASN Received,2026-06-11T17:11,UT-EV-027,13,Open
WMS-00053-1,SH-00053,W-MAN,Goods Received,2026-06-11T19:29,UT-EV-027,24,Completed
WMS-00053-2,SH-00053,W-GLA,Putaway Completed,2026-06-11T21:17,UT-EV-027,7,Open
WMS-00053-3,SH-00053,W-MAN,Stock Adjustment,2026-06-11T23:02,UT-EV-027,23,Exception
WMS-00054-0,SH-00054,W-LON,ASN Received,2026-06-15T15:30,UT-BOILE-036,23,Completed
WMS-00054-1,SH-00054,W-LON,Goods Received,2026-06-15T17:31,UT-BOILE-036,8,Completed
WMS-00054-2,SH-00054,W-COV,Putaway Completed,2026-06-15T19:44,UT-BOILE-036,24,Open
WMS-00054-3,SH-00054,W-MAN,Stock Adjustment,2026-06-15T21:08,UT-BOILE-036,12,Open
WMS-00054-4,SH-00054,W-MAN,Pick Started,2026-06-15T23:41,UT-BOILE-036,3,Completed
WMS-00054-5,SH-00054,W-LON,Pick Completed,2026-06-16T01:42,UT-BOILE-036,10,Completed
WMS-00055-0,SH-00055,W-MAN,ASN Received,2026-06-15T15:08,UT-BOILE-059,11,Completed
WMS-00055-1,SH-00055,W-COV,Goods Received,2026-06-15T17:41,UT-BOILE-059,16,Exception
WMS-00055-2,SH-00055,W-MAN,Putaway Completed,2026-06-15T19:48,UT-BOILE-059,24,Completed
WMS-00055-3,SH-00055,W-GLA,Stock Adjustment,2026-06-15T21:22,UT-BOILE-059,9,Exception
WMS-00055-4,SH-00055,W-LON,Pick Started,2026-06-15T23:17,UT-BOILE-059,2,Completed
WMS-00055-5,SH-00055,W-GLA,Pick Completed,2026-06-16T01:22,UT-BOILE-059,15,Open
WMS-00055-6,SH-00055,W-COV,Pack Completed,2026-06-16T03:30,UT-BOILE-059,23,Exception
WMS-00056-0,SH-00056,W-GLA,ASN Received,2026-06-20T13:41,UT-PUMP-069,21,Open
WMS-00056-1,SH-00056,W-LON,Goods Received,2026-06-20T15:37,UT-PUMP-069,22,Exception
WMS-00056-2,SH-00056,W-LON,Putaway Completed,2026-06-20T17:29,UT-PUMP-069,10,Exception
WMS-00056-3,SH-00056,W-MAN,Stock Adjustment,2026-06-20T19:57,UT-PUMP-069,10,Completed
WMS-00056-4,SH-00056,W-GLA,Pick Started,2026-06-20T21:14,UT-PUMP-069,16,Open
WMS-00056-5,SH-00056,W-GLA,Pick Completed,2026-06-20T23:49,UT-PUMP-069,2,Completed
WMS-00057-0,SH-00057,W-GLA,ASN Received,2026-06-20T10:48,UT-PUMP-037,19,Exception
WMS-00057-1,SH-00057,W-MAN,Goods Received,2026-06-20T12:51,UT-PUMP-037,19,Exception
WMS-00057-2,SH-00057,W-LON,Putaway Completed,2026-06-20T14:21,UT-PUMP-037,23,Completed
WMS-00057-3,SH-00057,W-LON,Stock Adjustment,2026-06-20T16:57,UT-PUMP-037,2,Completed
WMS-00057-4,SH-00057,W-COV,Pick Started,2026-06-20T18:19,UT-PUMP-037,1,Open
WMS-00057-5,SH-00057,W-MAN,Pick Completed,2026-06-20T20:28,UT-PUMP-037,12,Completed
WMS-00058-0,SH-00058,W-LON,ASN Received,2026-06-19T16:46,UT-EV-008,14,Completed
WMS-00058-1,SH-00058,W-COV,Goods Received,2026-06-19T18:09,UT-EV-008,7,Open
WMS-00058-2,SH-00058,W-LON,Putaway Completed,2026-06-19T20:55,UT-EV-008,17,Open
WMS-00058-3,SH-00058,W-COV,Stock Adjustment,2026-06-19T22:59,UT-EV-008,19,Open
WMS-00059-0,SH-00059,W-LON,ASN Received,2026-06-14T10:36,UT-METER-001,14,Open
WMS-00059-1,SH-00059,W-LON,Goods Received,2026-06-14T12:44,UT-METER-001,4,Open
WMS-00059-2,SH-00059,W-COV,Putaway Completed,2026-06-14T14:54,UT-METER-001,9,Completed
WMS-00059-3,SH-00059,W-COV,Stock Adjustment,2026-06-14T16:09,UT-METER-001,11,Open
WMS-00059-4,SH-00059,W-MAN,Pick Started,2026-06-14T18:22,UT-METER-001,6,Completed
WMS-00059-5,SH-00059,W-GLA,Pick Completed,2026-06-14T20:23,UT-METER-001,14,Exception
WMS-00059-6,SH-00059,W-GLA,Pack Completed,2026-06-14T22:03,UT-METER-001,10,Open
WMS-00060-0,SH-00060,W-COV,ASN Received,2026-06-07T18:52,UT-EV-082,5,Completed
WMS-00060-1,SH-00060,W-LON,Goods Received,2026-06-07T20:22,UT-EV-082,10,Exception
WMS-00060-2,SH-00060,W-GLA,Putaway Completed,2026-06-07T22:08,UT-EV-082,15,Exception
WMS-00061-0,SH-00061,W-GLA,ASN Received,2026-06-01T09:37,UT-METER-044,12,Open
WMS-00061-1,SH-00061,W-MAN,Goods Received,2026-06-01T11:54,UT-METER-044,17,Exception
WMS-00061-2,SH-00061,W-MAN,Putaway Completed,2026-06-01T13:32,UT-METER-044,19,Completed
WMS-00061-3,SH-00061,W-COV,Stock Adjustment,2026-06-01T15:52,UT-METER-044,19,Completed
WMS-00061-4,SH-00061,W-MAN,Pick Started,2026-06-01T17:45,UT-METER-044,7,Open
WMS-00061-5,SH-00061,W-MAN,Pick Completed,2026-06-01T19:57,UT-METER-044,18,Completed
WMS-00061-6,SH-00061,W-COV,Pack Completed,2026-06-01T21:59,UT-METER-044,7,Exception
WMS-00061-7,SH-00061,W-LON,Shipment Created,2026-06-01T23:23,UT-METER-044,23,Exception
WMS-00062-0,SH-00062,W-COV,ASN Received,2026-06-06T13:43,UT-BOILE-057,16,Exception
WMS-00062-1,SH-00062,W-COV,Goods Received,2026-06-06T15:25,UT-BOILE-057,15,Exception
WMS-00062-2,SH-00062,W-COV,Putaway Completed,2026-06-06T17:07,UT-BOILE-057,5,Open
WMS-00062-3,SH-00062,W-LON,Stock Adjustment,2026-06-06T19:44,UT-BOILE-057,19,Completed
WMS-00063-0,SH-00063,W-COV,ASN Received,2026-06-07T13:48,UT-BOILE-022,3,Exception
WMS-00063-1,SH-00063,W-LON,Goods Received,2026-06-07T15:50,UT-BOILE-022,15,Completed
WMS-00063-2,SH-00063,W-GLA,Putaway Completed,2026-06-07T17:42,UT-BOILE-022,16,Open
WMS-00063-3,SH-00063,W-GLA,Stock Adjustment,2026-06-07T19:34,UT-BOILE-022,11,Exception
WMS-00063-4,SH-00063,W-COV,Pick Started,2026-06-07T21:48,UT-BOILE-022,2,Open
WMS-00063-5,SH-00063,W-COV,Pick Completed,2026-06-07T23:24,UT-BOILE-022,15,Open
WMS-00063-6,SH-00063,W-LON,Pack Completed,2026-06-08T01:28,UT-BOILE-022,15,Completed
WMS-00064-0,SH-00064,W-COV,ASN Received,2026-06-06T15:27,UT-EV-023,12,Open
WMS-00064-1,SH-00064,W-LON,Goods Received,2026-06-06T17:22,UT-EV-023,2,Exception
WMS-00064-2,SH-00064,W-MAN,Putaway Completed,2026-06-06T19:15,UT-EV-023,8,Exception
WMS-00064-3,SH-00064,W-GLA,Stock Adjustment,2026-06-06T21:37,UT-EV-023,3,Exception
WMS-00064-4,SH-00064,W-COV,Pick Started,2026-06-06T23:55,UT-EV-023,10,Completed
WMS-00064-5,SH-00064,W-GLA,Pick Completed,2026-06-07T01:10,UT-EV-023,1,Exception
WMS-00065-0,SH-00065,W-COV,ASN Received,2026-06-19T16:45,UT-BOILE-005,19,Completed
WMS-00065-1,SH-00065,W-GLA,Goods Received,2026-06-19T18:17,UT-BOILE-005,3,Exception
WMS-00065-2,SH-00065,W-LON,Putaway Completed,2026-06-19T20:27,UT-BOILE-005,7,Open
WMS-00065-3,SH-00065,W-COV,Stock Adjustment,2026-06-19T22:41,UT-BOILE-005,10,Exception
WMS-00066-0,SH-00066,W-MAN,ASN Received,2026-06-11T11:16,UT-SENSO-056,22,Exception
WMS-00066-1,SH-00066,W-MAN,Goods Received,2026-06-11T13:25,UT-SENSO-056,8,Completed
WMS-00066-2,SH-00066,W-MAN,Putaway Completed,2026-06-11T15:12,UT-SENSO-056,1,Completed
WMS-00066-3,SH-00066,W-GLA,Stock Adjustment,2026-06-11T17:29,UT-SENSO-056,16,Exception
WMS-00066-4,SH-00066,W-LON,Pick Started,2026-06-11T19:27,UT-SENSO-056,21,Completed
WMS-00067-0,SH-00067,W-MAN,ASN Received,2026-06-01T12:59,UT-BOILE-021,14,Completed
WMS-00067-1,SH-00067,W-MAN,Goods Received,2026-06-01T14:06,UT-BOILE-021,6,Completed
WMS-00067-2,SH-00067,W-GLA,Putaway Completed,2026-06-01T16:28,UT-BOILE-021,14,Open
WMS-00067-3,SH-00067,W-COV,Stock Adjustment,2026-06-01T18:31,UT-BOILE-021,18,Open
WMS-00067-4,SH-00067,W-COV,Pick Started,2026-06-01T20:20,UT-BOILE-021,18,Open
WMS-00067-5,SH-00067,W-LON,Pick Completed,2026-06-01T22:43,UT-BOILE-021,8,Open
WMS-00067-6,SH-00067,W-MAN,Pack Completed,2026-06-02T00:23,UT-BOILE-021,16,Exception
WMS-00067-7,SH-00067,W-GLA,Shipment Created,2026-06-02T02:52,UT-BOILE-021,10,Completed
WMS-00068-0,SH-00068,W-COV,ASN Received,2026-06-08T12:22,UT-VALVE-078,14,Exception
WMS-00068-1,SH-00068,W-GLA,Goods Received,2026-06-08T14:29,UT-VALVE-078,23,Completed
WMS-00068-2,SH-00068,W-COV,Putaway Completed,2026-06-08T16:41,UT-VALVE-078,21,Completed
WMS-00068-3,SH-00068,W-LON,Stock Adjustment,2026-06-08T18:50,UT-VALVE-078,21,Completed
WMS-00068-4,SH-00068,W-COV,Pick Started,2026-06-08T20:25,UT-VALVE-078,7,Exception
WMS-00068-5,SH-00068,W-GLA,Pick Completed,2026-06-08T22:20,UT-VALVE-078,19,Completed
WMS-00068-6,SH-00068,W-COV,Pack Completed,2026-06-09T00:10,UT-VALVE-078,8,Exception
WMS-00069-0,SH-00069,W-LON,ASN Received,2026-06-11T15:07,UT-BOILE-084,8,Exception
WMS-00069-1,SH-00069,W-MAN,Goods Received,2026-06-11T17:12,UT-BOILE-084,9,Open
WMS-00069-2,SH-00069,W-LON,Putaway Completed,2026-06-11T19:24,UT-BOILE-084,5,Open
WMS-00069-3,SH-00069,W-MAN,Stock Adjustment,2026-06-11T21:38,UT-BOILE-084,7,Open
WMS-00069-4,SH-00069,W-MAN,Pick Started,2026-06-11T23:26,UT-BOILE-084,6,Open
WMS-00069-5,SH-00069,W-MAN,Pick Completed,2026-06-12T01:01,UT-BOILE-084,10,Open
WMS-00070-0,SH-00070,W-MAN,ASN Received,2026-06-12T17:32,UT-SENSO-080,16,Open
WMS-00070-1,SH-00070,W-LON,Goods Received,2026-06-12T19:08,UT-SENSO-080,3,Open
WMS-00070-2,SH-00070,W-LON,Putaway Completed,2026-06-12T21:09,UT-SENSO-080,9,Completed
WMS-00070-3,SH-00070,W-GLA,Stock Adjustment,2026-06-12T23:02,UT-SENSO-080,5,Open
WMS-00070-4,SH-00070,W-GLA,Pick Started,2026-06-13T01:47,UT-SENSO-080,12,Open
WMS-00071-0,SH-00071,W-COV,ASN Received,2026-06-17T13:33,UT-BOILE-034,19,Completed
WMS-00071-1,SH-00071,W-LON,Goods Received,2026-06-17T15:58,UT-BOILE-034,3,Completed
WMS-00071-2,SH-00071,W-LON,Putaway Completed,2026-06-17T17:43,UT-BOILE-034,4,Open
WMS-00071-3,SH-00071,W-COV,Stock Adjustment,2026-06-17T19:18,UT-BOILE-034,22,Exception
WMS-00071-4,SH-00071,W-COV,Pick Started,2026-06-17T21:25,UT-BOILE-034,12,Exception
WMS-00071-5,SH-00071,W-COV,Pick Completed,2026-06-17T23:53,UT-BOILE-034,11,Completed
WMS-00071-6,SH-00071,W-COV,Pack Completed,2026-06-18T01:05,UT-BOILE-034,15,Exception
WMS-00072-0,SH-00072,W-COV,ASN Received,2026-06-20T18:53,UT-VALVE-062,12,Exception
WMS-00072-1,SH-00072,W-MAN,Goods Received,2026-06-20T20:31,UT-VALVE-062,15,Open
WMS-00072-2,SH-00072,W-LON,Putaway Completed,2026-06-20T22:17,UT-VALVE-062,19,Exception
WMS-00072-3,SH-00072,W-LON,Stock Adjustment,2026-06-21T00:05,UT-VALVE-062,14,Open
WMS-00072-4,SH-00072,W-MAN,Pick Started,2026-06-21T02:27,UT-VALVE-062,21,Open
WMS-00073-0,SH-00073,W-LON,ASN Received,2026-06-15T18:11,UT-EV-006,6,Open
WMS-00073-1,SH-00073,W-COV,Goods Received,2026-06-15T20:05,UT-EV-006,14,Exception
WMS-00073-2,SH-00073,W-GLA,Putaway Completed,2026-06-15T22:20,UT-EV-006,19,Exception
WMS-00074-0,SH-00074,W-MAN,ASN Received,2026-06-11T10:41,UT-SENSO-086,8,Open
WMS-00074-1,SH-00074,W-MAN,Goods Received,2026-06-11T12:05,UT-SENSO-086,10,Open
WMS-00074-2,SH-00074,W-MAN,Putaway Completed,2026-06-11T14:30,UT-SENSO-086,14,Completed
WMS-00074-3,SH-00074,W-COV,Stock Adjustment,2026-06-11T16:10,UT-SENSO-086,5,Exception
WMS-00074-4,SH-00074,W-LON,Pick Started,2026-06-11T18:31,UT-SENSO-086,16,Completed
WMS-00074-5,SH-00074,W-LON,Pick Completed,2026-06-11T20:37,UT-SENSO-086,8,Completed
WMS-00075-0,SH-00075,W-MAN,ASN Received,2026-06-11T08:32,UT-EV-073,8,Exception
WMS-00075-1,SH-00075,W-GLA,Goods Received,2026-06-11T10:58,UT-EV-073,20,Exception
WMS-00075-2,SH-00075,W-LON,Putaway Completed,2026-06-11T12:08,UT-EV-073,10,Exception
WMS-00075-3,SH-00075,W-LON,Stock Adjustment,2026-06-11T14:26,UT-EV-073,22,Exception
WMS-00075-4,SH-00075,W-GLA,Pick Started,2026-06-11T16:50,UT-EV-073,16,Completed
WMS-00075-5,SH-00075,W-MAN,Pick Completed,2026-06-11T18:18,UT-EV-073,23,Exception
WMS-00076-0,SH-00076,W-COV,ASN Received,2026-06-06T11:59,UT-SENSO-086,15,Open
WMS-00076-1,SH-00076,W-COV,Goods Received,2026-06-06T13:06,UT-SENSO-086,20,Exception
WMS-00076-2,SH-00076,W-COV,Putaway Completed,2026-06-06T15:52,UT-SENSO-086,18,Completed
WMS-00076-3,SH-00076,W-COV,Stock Adjustment,2026-06-06T17:10,UT-SENSO-086,21,Completed
WMS-00076-4,SH-00076,W-MAN,Pick Started,2026-06-06T19:58,UT-SENSO-086,12,Completed
WMS-00076-5,SH-00076,W-GLA,Pick Completed,2026-06-06T21:45,UT-SENSO-086,15,Exception
WMS-00076-6,SH-00076,W-LON,Pack Completed,2026-06-06T23:46,UT-SENSO-086,4,Completed
WMS-00076-7,SH-00076,W-GLA,Shipment Created,2026-06-07T01:21,UT-SENSO-086,5,Completed
WMS-00077-0,SH-00077,W-COV,ASN Received,2026-06-08T15:40,UT-BOILE-057,23,Exception
WMS-00077-1,SH-00077,W-GLA,Goods Received,2026-06-08T17:26,UT-BOILE-057,13,Exception
WMS-00077-2,SH-00077,W-GLA,Putaway Completed,2026-06-08T19:46,UT-BOILE-057,24,Open
WMS-00077-3,SH-00077,W-GLA,Stock Adjustment,2026-06-08T21:00,UT-BOILE-057,9,Exception
WMS-00077-4,SH-00077,W-MAN,Pick Started,2026-06-08T23:44,UT-BOILE-057,13,Open
WMS-00077-5,SH-00077,W-MAN,Pick Completed,2026-06-09T01:56,UT-BOILE-057,18,Exception
WMS-00077-6,SH-00077,W-LON,Pack Completed,2026-06-09T03:44,UT-BOILE-057,12,Exception
WMS-00078-0,SH-00078,W-GLA,ASN Received,2026-06-02T16:15,UT-BOILE-026,24,Exception
WMS-00078-1,SH-00078,W-MAN,Goods Received,2026-06-02T18:22,UT-BOILE-026,10,Open
WMS-00078-2,SH-00078,W-MAN,Putaway Completed,2026-06-02T20:45,UT-BOILE-026,13,Exception
WMS-00078-3,SH-00078,W-MAN,Stock Adjustment,2026-06-02T22:06,UT-BOILE-026,11,Exception
WMS-00078-4,SH-00078,W-MAN,Pick Started,2026-06-03T00:52,UT-BOILE-026,12,Open
WMS-00078-5,SH-00078,W-COV,Pick Completed,2026-06-03T02:09,UT-BOILE-026,23,Open
WMS-00079-0,SH-00079,W-GLA,ASN Received,2026-06-14T10:02,UT-BOILE-011,17,Completed
WMS-00079-1,SH-00079,W-COV,Goods Received,2026-06-14T12:23,UT-BOILE-011,10,Open
WMS-00079-2,SH-00079,W-GLA,Putaway Completed,2026-06-14T14:18,UT-BOILE-011,16,Completed
WMS-00079-3,SH-00079,W-MAN,Stock Adjustment,2026-06-14T16:09,UT-BOILE-011,19,Open
WMS-00079-4,SH-00079,W-COV,Pick Started,2026-06-14T18:59,UT-BOILE-011,10,Open
WMS-00080-0,SH-00080,W-COV,ASN Received,2026-06-01T09:55,UT-PUMP-024,6,Exception
WMS-00080-1,SH-00080,W-COV,Goods Received,2026-06-01T11:36,UT-PUMP-024,21,Exception
WMS-00080-2,SH-00080,W-GLA,Putaway Completed,2026-06-01T13:35,UT-PUMP-024,21,Completed
WMS-00080-3,SH-00080,W-COV,Stock Adjustment,2026-06-01T15:12,UT-PUMP-024,20,Exception
WMS-00080-4,SH-00080,W-COV,Pick Started,2026-06-01T17:36,UT-PUMP-024,17,Completed
WMS-00080-5,SH-00080,W-LON,Pick Completed,2026-06-01T19:32,UT-PUMP-024,1,Completed
WMS-00080-6,SH-00080,W-MAN,Pack Completed,2026-06-01T21:01,UT-PUMP-024,9,Completed
WMS-00080-7,SH-00080,W-MAN,Shipment Created,2026-06-01T23:53,UT-PUMP-024,23,Exception
WMS-00081-0,SH-00081,W-MAN,ASN Received,2026-06-13T17:15,UT-BOILE-011,20,Exception
WMS-00081-1,SH-00081,W-MAN,Goods Received,2026-06-13T19:31,UT-BOILE-011,17,Exception
WMS-00081-2,SH-00081,W-LON,Putaway Completed,2026-06-13T21:07,UT-BOILE-011,9,Completed
WMS-00082-0,SH-00082,W-GLA,ASN Received,2026-06-03T15:53,UT-SENSO-060,22,Open
WMS-00082-1,SH-00082,W-GLA,Goods Received,2026-06-03T17:53,UT-SENSO-060,21,Completed
WMS-00082-2,SH-00082,W-GLA,Putaway Completed,2026-06-03T19:02,UT-SENSO-060,6,Exception
WMS-00082-3,SH-00082,W-COV,Stock Adjustment,2026-06-03T21:19,UT-SENSO-060,3,Open
WMS-00082-4,SH-00082,W-COV,Pick Started,2026-06-03T23:53,UT-SENSO-060,5,Exception
WMS-00083-0,SH-00083,W-MAN,ASN Received,2026-06-20T16:53,UT-BOILE-036,23,Completed
WMS-00083-1,SH-00083,W-COV,Goods Received,2026-06-20T18:29,UT-BOILE-036,12,Completed
WMS-00083-2,SH-00083,W-LON,Putaway Completed,2026-06-20T20:00,UT-BOILE-036,8,Exception
WMS-00083-3,SH-00083,W-COV,Stock Adjustment,2026-06-20T22:48,UT-BOILE-036,9,Exception
WMS-00083-4,SH-00083,W-GLA,Pick Started,2026-06-21T00:12,UT-BOILE-036,3,Exception
WMS-00083-5,SH-00083,W-GLA,Pick Completed,2026-06-21T02:51,UT-BOILE-036,23,Completed
WMS-00084-0,SH-00084,W-COV,ASN Received,2026-06-09T15:54,UT-PUMP-064,11,Open
WMS-00084-1,SH-00084,W-LON,Goods Received,2026-06-09T17:17,UT-PUMP-064,4,Exception
WMS-00084-2,SH-00084,W-LON,Putaway Completed,2026-06-09T19:31,UT-PUMP-064,12,Exception
WMS-00084-3,SH-00084,W-COV,Stock Adjustment,2026-06-09T21:56,UT-PUMP-064,24,Completed
WMS-00084-4,SH-00084,W-COV,Pick Started,2026-06-09T23:17,UT-PUMP-064,14,Exception
WMS-00084-5,SH-00084,W-LON,Pick Completed,2026-06-10T01:20,UT-PUMP-064,1,Open
WMS-00084-6,SH-00084,W-MAN,Pack Completed,2026-06-10T03:21,UT-PUMP-064,3,Exception
WMS-00084-7,SH-00084,W-COV,Shipment Created,2026-06-10T05:47,UT-PUMP-064,8,Exception
WMS-00085-0,SH-00085,W-LON,ASN Received,2026-06-06T13:04,UT-EV-010,4,Exception
WMS-00085-1,SH-00085,W-COV,Goods Received,2026-06-06T15:35,UT-EV-010,2,Open
WMS-00085-2,SH-00085,W-LON,Putaway Completed,2026-06-06T17:25,UT-EV-010,4,Exception
WMS-00085-3,SH-00085,W-LON,Stock Adjustment,2026-06-06T19:14,UT-EV-010,20,Exception
WMS-00085-4,SH-00085,W-COV,Pick Started,2026-06-06T21:29,UT-EV-010,13,Open
WMS-00086-0,SH-00086,W-LON,ASN Received,2026-06-11T18:19,UT-SENSO-080,20,Open
WMS-00086-1,SH-00086,W-GLA,Goods Received,2026-06-11T20:23,UT-SENSO-080,1,Exception
WMS-00086-2,SH-00086,W-MAN,Putaway Completed,2026-06-11T22:03,UT-SENSO-080,8,Exception
WMS-00086-3,SH-00086,W-COV,Stock Adjustment,2026-06-12T00:27,UT-SENSO-080,12,Completed
WMS-00087-0,SH-00087,W-GLA,ASN Received,2026-06-11T11:28,UT-EV-082,7,Exception
WMS-00087-1,SH-00087,W-GLA,Goods Received,2026-06-11T13:02,UT-EV-082,1,Completed
WMS-00087-2,SH-00087,W-MAN,Putaway Completed,2026-06-11T15:18,UT-EV-082,6,Completed
WMS-00087-3,SH-00087,W-GLA,Stock Adjustment,2026-06-11T17:46,UT-EV-082,6,Open
WMS-00088-0,SH-00088,W-GLA,ASN Received,2026-06-01T10:50,UT-BOILE-032,5,Open
WMS-00088-1,SH-00088,W-MAN,Goods Received,2026-06-01T12:03,UT-BOILE-032,21,Open
WMS-00088-2,SH-00088,W-MAN,Putaway Completed,2026-06-01T14:54,UT-BOILE-032,17,Exception
WMS-00088-3,SH-00088,W-LON,Stock Adjustment,2026-06-01T16:13,UT-BOILE-032,24,Completed
WMS-00088-4,SH-00088,W-LON,Pick Started,2026-06-01T18:50,UT-BOILE-032,22,Exception
WMS-00088-5,SH-00088,W-COV,Pick Completed,2026-06-01T20:10,UT-BOILE-032,17,Open
WMS-00088-6,SH-00088,W-GLA,Pack Completed,2026-06-01T22:31,UT-BOILE-032,17,Open
WMS-00089-0,SH-00089,W-LON,ASN Received,2026-06-17T15:20,UT-BOILE-042,9,Open
WMS-00089-1,SH-00089,W-COV,Goods Received,2026-06-17T17:11,UT-BOILE-042,15,Completed
WMS-00089-2,SH-00089,W-GLA,Putaway Completed,2026-06-17T19:41,UT-BOILE-042,3,Open
WMS-00089-3,SH-00089,W-COV,Stock Adjustment,2026-06-17T21:18,UT-BOILE-042,17,Exception
WMS-00089-4,SH-00089,W-COV,Pick Started,2026-06-17T23:50,UT-BOILE-042,9,Completed
WMS-00090-0,SH-00090,W-LON,ASN Received,2026-06-02T16:28,UT-VALVE-016,18,Completed
WMS-00090-1,SH-00090,W-GLA,Goods Received,2026-06-02T18:08,UT-VALVE-016,19,Completed
WMS-00090-2,SH-00090,W-GLA,Putaway Completed,2026-06-02T20:47,UT-VALVE-016,1,Open
WMS-00090-3,SH-00090,W-GLA,Stock Adjustment,2026-06-02T22:21,UT-VALVE-016,8,Open
WMS-00091-0,SH-00091,W-COV,ASN Received,2026-06-10T13:29,UT-PUMP-088,2,Open
WMS-00091-1,SH-00091,W-COV,Goods Received,2026-06-10T15:10,UT-PUMP-088,11,Open
WMS-00091-2,SH-00091,W-LON,Putaway Completed,2026-06-10T17:10,UT-PUMP-088,4,Completed
WMS-00091-3,SH-00091,W-LON,Stock Adjustment,2026-06-10T19:30,UT-PUMP-088,24,Completed
WMS-00091-4,SH-00091,W-LON,Pick Started,2026-06-10T21:57,UT-PUMP-088,7,Completed
